strategy_id,predictor_id,alpha,date,issue_time,slot,start_time,end_time,price_yuan_kWh,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,residual_adjustment_kWh,protected_net_kWh,residual_days,fallback_reason,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan
L_q75,lightgbm,0.75,2025-02-01,2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:10:00,0.4248,2532.1822,0.0,2639.7079699313745,0.0,439.95132832189574,13.80851666666672,453.75984498856246,28,,1007.6906523959606,585.660285729294,0.0,0.0,0.0,8801.462273333342,9328.556530489706,9300.0,428.06698913780406,0.0
L_q75,lightgbm,0.75,2025-02-01,2025-02-01,1,2025-02-01 00:10:00,2025-02-01 00:20:00,0.4245,2492.4439,0.0,2710.0206912832773,0.0,451.6701152138795,6.25493014568076,457.9250453595603,28,,1291.2583786928935,833.3333333333333,0.0,0.0,42.51772869289357,9328.556530489706,10078.556530489706,10050.0,548.1391817551333,0.0
L_q75,lightgbm,0.75,2025-02-01,2025-02-01,2,2025-02-01 00:20:00,2025-02-01 00:30:00,0.4269,2464.3,0.0,2761.730544932637,0.0,460.28842415543943,13.183333333333394,473.4717574887728,28,,473.4717574887728,62.755090822106126,0.0,0.0,0.0,10078.556530489706,10135.036112229602,10050.0,202.12509327195713,0.0
L_q75,lightgbm,0.75,2025-02-01,2025-02-01,3,2025-02-01 00:30:00,2025-02-01 00:40:00,0.4272,2581.7688,0.0,2736.037180578772,0.0,456.0061967631287,12.933899999999994,468.9400967631287,28,,468.9400967631287,38.64529676312873,0.0,0.0,0.0,10135.036112229602,10169.816879316417,10050.0,200.33120933720858,0.0
L_q75,lightgbm,0.75,2025-02-01,2025-02-01,4,2025-02-01 00:40:00,2025-02-01 00:50:00,0.4271,2546.4635,0.0,2677.406836613144,0.0,446.23447276885736,24.792280910055865,471.0267536789132,28,,471.0267536789132,46.61617034557992,0.0,0.0,0.0,10169.816879316417,10211.771432627438,10050.0,201.17552649626384,0.0
L_q75,lightgbm,0.75,2025-02-01,2025-02-01,5,2025-02-01 00:50:00,2025-02-01 01:00:00,0.4285,2436.31,0.0,2822.6120597427303,0.0,470.435343290455,27.536666666666633,497.97200995712166,28,,497.97200995712166,91.92034329045504,0.0,0.0,0.0,10211.771432627438,10294.499741588848,10050.0,213.38100626662663,0.0
L_q75,lightgbm,0.75,2025-02-01,2025-02-01,6,2025-02-01 01:00:00,2025-02-01 01:10:00,0.4311,2620.5011,0.0,2848.2915616170603,0.0,474.71526026951005,19.70713333333333,494.4223936028434,28,,494.4223936028434,57.67221026951006,0.0,0.0,0.0,10294.499741588848,10346.404730831408,10050.0,213.14549388218578,0.0
L_q75,lightgbm,0.75,2025-02-01,2025-02-01,7,2025-02-01 01:10:00,2025-02-01 01:20:00,0.4302,2710.7861,0.0,2791.6672715546147,0.0,465.27787859243574,2.852983333333441,468.1308619257692,28,,468.1308619257692,16.3331785924359,0.0,0.0,0.0,10346.404730831408,10361.1045915646,10050.0,201.38989680046592,0.0
L_q75,lightgbm,0.75,2025-02-01,2025-02-01,8,2025-02-01 01:20:00,2025-02-01 01:30:00,0.4279,2676.48,0.0,2761.6110471468514,0.0,460.2685078578086,20.778333333333308,481.0468411911419,28,,481.0468411911419,34.966841191141896,0.0,0.0,0.0,10361.1045915646,10392.574748636627,10050.0,205.83994334568962,0.0
L_q75,lightgbm,0.75,2025-02-01,2025-02-01,9,2025-02-01 01:30:00,2025-02-01 01:40:00,0.4312,2830.598,0.0,2852.6987792797127,0.0,475.44979654661876,15.261444980224894,490.71124152684365,28,,490.71124152684365,18.944908193510344,0.0,0.0,0.0,10392.574748636627,10409.625166010786,10050.0,211.594687346375,0.0
