strategy_id,alpha,date,day_index,elapsed_seconds,mip_gap,mip_node_count,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
L_q75,0.75,2025-02-01,31,0.02572660008445382,0.0,1,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
L_q75,0.75,2025-02-02,32,0.025601099943742156,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.220446049250313e-15,0.0,0.0
L_q75,0.75,2025-02-03,33,0.032810800010338426,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,1.5543122344752192e-15,1.2952601953960159e-12
L_q75,0.75,2025-02-04,34,0.024377400055527687,0.0,1,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q75,0.75,2025-02-05,35,0.03207359998486936,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q75,0.75,2025-02-06,36,0.025054899975657463,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q75,0.75,2025-02-07,37,0.04514770000241697,0.0,1,False,28,,2.2737367544323206e-13,1.3642420526593924e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q75,0.75,2025-02-08,38,0.043419300112873316,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.3211653993039363e-14,4.218847493575595e-15,3.5157062446463288e-12
L_q75,0.75,2025-02-09,39,0.014518599957227707,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q75,0.75,2025-02-10,40,0.036857400089502335,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.3322676295501878e-15,1.1102230246251565e-12
L_q75,0.75,2025-02-11,41,0.017662999918684363,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q75,0.75,2025-02-12,42,0.030024899868294597,0.0,1,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,2.220446049250313e-15,0.0,0.0
L_q75,0.75,2025-02-13,43,0.016012900043278933,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q75,0.75,2025-02-14,44,0.04182789986953139,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9642182617249795e-14,1.9642182617249795e-14,1.6368485514374828e-11
L_q75,0.75,2025-02-15,45,0.0446920997928828,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,7.579122514774401e-13,0.0,3.1336944439648376e-15,2.4782787024683785e-15,1.3073200005795417e-12
L_q75,0.75,2025-02-16,46,0.023779800161719322,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.6637359812630166e-15,0.0,0.0
L_q75,0.75,2025-02-17,47,0.03616899996995926,0.0,1,False,28,,1.1368683772161603e-13,7.673861546209082e-13,0.0,0.0,0.0,0.0,5.551115123125766e-16,0.0,0.0
L_q75,0.75,2025-02-18,48,0.023171500070020556,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.773959005888173e-15,0.0,0.0
L_q75,0.75,2025-02-19,49,0.03380200010724366,1.4940844383793541e-16,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q75,0.75,2025-02-20,50,0.024224800057709217,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.107825191113079e-15,0.0,0.0
L_q75,0.75,2025-02-21,51,0.039764200104400516,0.0,1,False,28,,5.684341886080802e-14,2.6147972675971687e-12,0.0,5.4569682106375694e-12,6.063298011819521e-12,0.0,1.7623735422282652e-13,1.7623735422282652e-13,1.408011638405359e-10
L_q75,0.75,2025-02-22,52,0.026054600020870566,0.0,1,False,28,,5.684341886080802e-14,8.526512829121202e-13,0.0,0.0,7.642281869064188e-12,0.0,1.4432899320127035e-14,1.4432899320127035e-14,1.2027416100105862e-11
L_q75,0.75,2025-02-23,53,0.057861800072714686,0.0,1,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q75,0.75,2025-02-24,54,0.022789199836552143,0.0,1,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,2.220446049250313e-15,1.9984014443252818e-15,1.6653345369377346e-12
