date,interval,start_slot,end_slot,emergency_kWh,emergency_cost_yuan
2025-02-03,20:30-20:40,123,124,66.90587229449773,466.7353651264161
2025-02-04,20:30-21:00,123,126,361.9051605326467,2474.685501631448
2025-02-05,06:00-06:10,36,37,7.676448890004394,35.95648660078058
2025-02-05,07:50-08:00,47,48,26.479583333333494,153.80665979166758
2025-02-05,10:10-10:50,61,65,715.0564298075032,3426.1966190532385
2025-02-05,20:30-20:40,123,124,4.34619667648542,30.319068015162287
2025-02-06,08:00-08:10,48,49,21.052866666666773,122.98032063333395
2025-02-15,20:40-21:50,124,131,444.2761440513308,2611.209074522949
2025-02-16,05:50-06:00,35,36,27.391164977411677,124.61610506473443
2025-02-16,20:30-20:40,123,124,38.546122314390345,268.89774926518703
2025-02-18,05:50-06:00,35,36,4.964924626467564,22.587924588114184
2025-02-19,05:50-06:00,35,36,3.64437103594355,16.580066028025183
2025-02-19,06:20-06:30,38,39,56.043666436187095,245.4432371572814
2025-02-19,20:50-21:30,125,129,37.216135917546104,173.11506538071055
2025-02-19,21:40-21:50,130,131,4.705432347869987,18.26648837443129
2025-02-20,06:00-06:10,36,37,11.124601078642968,52.10763145236366
2025-02-22,20:40-20:50,124,125,128.79982785992303,787.3533477077094
2025-02-23,06:00-06:10,36,37,15.837804656587991,74.18427701145815
2025-02-23,10:10-10:40,61,64,123.2183949189554,589.6856969831388
2025-02-23,20:30-20:40,123,124,53.48685396878693,373.1242932862576
2025-02-23,21:10-21:50,127,131,49.42426317434342,222.92862253041673
2025-02-24,06:00-06:20,36,38,18.10246500248752,83.92858496547085
2025-02-24,20:30-21:00,123,126,124.3760541090835,756.8726248799558
2025-02-25,05:50-06:00,35,36,33.16974887373294,150.90577250104803
2025-02-25,06:20-06:30,38,39,31.095000000000027,136.18055250000012
2025-02-25,21:10-21:30,127,129,14.586848357639926,68.34667797972187
2025-02-26,20:30-20:50,123,125,573.1824901404143,3993.7071315302856
2025-02-27,06:00-06:10,36,37,1.0025016150937063,4.695717565098921
2025-02-27,09:40-10:20,58,62,340.85901484594143,1675.4042047804069
2025-03-02,19:40-21:40,118,130,4016.0590920109767,26832.87886708294
2025-03-03,10:00-10:40,60,64,228.9168609993879,1098.5472598847975
2025-03-03,20:30-21:00,123,126,790.4314377067465,5355.289108344633
